date,site_id,page_category,ad_unit,ad_format,device,traffic_source,ad_requests,impressions,viewable_impressions,clicks,revenue,sessions,users,page_views,avg_time_on_page_seconds,avg_scroll_depth_pct,bounces,returning_user_rate,ctr,ecpm,fill_rate,viewability_rate,rps,rpm,bounce_rate
2026-04-01,site B,estilo de vida,topo da página,banner,celular,referência,5,5,2,1,0.01103,1,1,1,28.2,19.9,1,0.0,0.2,2.206,1.0,0.4,0.01103,11.03,1.0
2026-04-01,site B,notícias,lateral,vídeo,celular,direto,4,2,0,0,0.01101,1,1,1,40.6,54.0,1,1.0,0.0,5.505000000000001,0.5,0.0,0.01101,11.010000000000002,1.0
2026-04-01,site B,esportes,topo da página,nativo,celular,orgânico,3,2,1,0,0.01087,1,1,1,54.6,57.0,1,1.0,0.0,5.435,0.6666666666666666,0.5,0.01087,10.87,1.0
2026-04-01,site A,notícias,meio do artigo,vídeo,computador,direto,1,1,1,0,0.01073,1,1,1,25.9,16.1,0,0.0,0.0,10.73,1.0,1.0,0.01073,10.73,0.0
2026-04-01,site B,esportes,topo da página,banner,computador,referência,4,3,1,0,0.01067,1,1,1,45.9,46.0,1,0.0,0.0,3.5566666666666666,0.75,0.3333333333333333,0.01067,10.67,1.0
2026-04-01,site A,notícias,lateral,nativo,celular,newsletter,4,3,1,0,0.01045,1,1,1,37.4,71.7,0,1.0,0.0,3.483333333333333,0.75,0.3333333333333333,0.01045,10.45,0.0
2026-04-01,site A,tecnologia,lateral,banner,celular,direto,3,2,1,0,0.01044,1,1,1,29.7,87.3,0,0.0,0.0,5.22,0.6666666666666666,0.5,0.01044,10.44,0.0
2026-04-01,site A,entretenimento,intersticial,vídeo,celular,direto,4,2,1,0,0.01041,1,1,1,61.7,39.0,1,0.0,0.0,5.205,0.5,0.5,0.01041,10.41,1.0
2026-04-01,site C,entretenimento,rodapé fixo,banner,computador,redes sociais,5,3,3,0,0.01038,1,1,1,48.3,62.6,1,1.0,0.0,3.4600000000000004,0.6,1.0,0.01038,10.38,1.0
2026-04-01,site C,notícias,meio do artigo,banner,computador,direto,4,4,1,0,0.01018,1,1,1,9.4,56.4,1,1.0,0.0,2.545,1.0,0.25,0.01018,10.18,1.0
2026-04-01,site A,tecnologia,rodapé fixo,vídeo,computador,direto,3,1,1,0,0.01005,1,1,1,94.8,60.2,1,0.0,0.0,10.05,0.3333333333333333,1.0,0.01005,10.05,1.0
2026-04-01,site B,notícias,rodapé fixo,nativo,celular,newsletter,2,2,1,0,0.00969,1,1,1,43.9,85.9,0,1.0,0.0,4.845000000000001,1.0,0.5,0.00969,9.690000000000001,0.0
2026-04-01,site B,entretenimento,topo da página,banner,celular,direto,3,3,3,0,0.00966,1,1,1,64.5,54.7,1,0.0,0.0,3.22,1.0,1.0,0.00966,9.66,1.0
2026-04-01,site A,notícias,lateral,nativo,tablet,redes sociais,6,5,2,0,0.00961,1,1,1,86.9,42.0,0,0.0,0.0,1.9220000000000002,0.8333333333333334,0.4,0.00961,9.610000000000001,0.0
2026-04-01,site C,esportes,lateral,banner,celular,referência,2,2,1,0,0.0096,1,1,1,91.5,37.5,0,0.0,0.0,4.8,1.0,0.5,0.0096,9.6,0.0
2026-04-01,site C,tecnologia,topo da página,banner,computador,orgânico,2,1,0,0,0.0095,1,1,1,42.9,47.2,1,1.0,0.0,9.5,0.5,0.0,0.0095,9.5,1.0
2026-04-01,site B,tecnologia,meio do artigo,vídeo,celular,redes sociais,3,2,2,0,0.00934,1,1,1,76.0,52.7,1,0.0,0.0,4.67,0.6666666666666666,1.0,0.00934,9.34,1.0
2026-04-01,site B,finanças,meio do artigo,banner,tablet,direto,2,2,2,0,0.00911,1,1,1,117.8,73.7,0,0.0,0.0,4.555,1.0,1.0,0.00911,9.11,0.0
2026-04-01,site A,tecnologia,intersticial,nativo,computador,orgânico,1,1,0,0,0.00877,1,1,1,67.8,81.6,0,0.0,0.0,8.77,1.0,0.0,0.00877,8.77,0.0
2026-04-01,site B,entretenimento,rodapé fixo,banner,computador,direto,3,2,2,0,0.00859,1,1,1,44.6,32.5,0,0.0,0.0,4.295,0.6666666666666666,1.0,0.00859,8.59,0.0
2026-04-01,site C,esportes,rodapé fixo,banner,tablet,redes sociais,1,1,1,1,0.00832,1,1,1,90.4,96.3,1,0.0,1.0,8.319999999999999,1.0,1.0,0.00832,8.319999999999999,1.0
2026-04-01,site B,esportes,rodapé fixo,mídia rica,computador,direto,2,2,2,0,0.00829,1,1,1,217.1,41.2,1,0.0,0.0,4.1450000000000005,1.0,1.0,0.00829,8.290000000000001,1.0
2026-04-01,site A,notícias,lateral,banner,celular,orgânico,2,2,1,0,0.0079,1,1,1,136.1,60.4,0,0.0,0.0,3.95,1.0,0.5,0.0079,7.9,0.0
2026-04-01,site B,finanças,lateral,banner,computador,referência,4,2,1,0,0.00783,1,1,1,100.3,69.3,0,1.0,0.0,3.915,0.5,0.5,0.00783,7.83,0.0
2026-04-01,site A,finanças,lateral,nativo,celular,orgânico,1,1,1,0,0.00777,1,1,1,36.1,83.9,0,1.0,0.0,7.77,1.0,1.0,0.00777,7.77,0.0
2026-04-01,site A,estilo de vida,meio do artigo,banner,tablet,orgânico,4,2,1,0,0.00706,1,1,1,85.7,48.1,0,1.0,0.0,3.5300000000000002,0.5,0.5,0.00706,7.0600000000000005,0.0
2026-04-01,site B,entretenimento,meio do artigo,banner,celular,orgânico,6,3,2,0,0.00677,1,1,1,118.0,60.5,1,1.0,0.0,2.2566666666666664,0.5,0.6666666666666666,0.00677,6.77,1.0
2026-04-01,site A,esportes,topo da página,mídia rica,computador,redes sociais,2,1,0,0,0.00638,1,1,1,35.1,14.1,0,0.0,0.0,6.38,0.5,0.0,0.00638,6.38,0.0
2026-04-01,site B,finanças,meio do artigo,banner,celular,orgânico,1,1,1,0,0.0063,1,1,1,59.6,61.6,0,1.0,0.0,6.3,1.0,1.0,0.0063,6.3,0.0
2026-04-01,site C,esportes,meio do artigo,vídeo,celular,direto,1,1,0,0,0.0063,1,1,1,91.3,35.9,0,0.0,0.0,6.3,1.0,0.0,0.0063,6.3,0.0
2026-04-01,site B,tecnologia,meio do artigo,nativo,celular,orgânico,1,1,0,0,0.00623,1,1,1,63.8,44.8,1,0.0,0.0,6.23,1.0,0.0,0.00623,6.23,1.0
2026-04-01,site C,notícias,rodapé fixo,vídeo,computador,orgânico,1,1,1,0,0.00606,1,1,1,77.7,75.2,0,0.0,0.0,6.0600000000000005,1.0,1.0,0.00606,6.0600000000000005,0.0
2026-04-01,site A,finanças,topo da página,banner,computador,direto,1,1,1,0,0.00597,1,1,1,34.2,55.5,0,0.0,0.0,5.97,1.0,1.0,0.00597,5.97,0.0
2026-04-01,site A,esportes,topo da página,vídeo,celular,direto,2,1,1,0,0.00587,1,1,1,4.0,89.2,0,1.0,0.0,5.87,0.5,1.0,0.00587,5.87,0.0
2026-04-01,site A,tecnologia,meio do artigo,banner,celular,orgânico,2,1,0,0,0.00583,1,1,1,65.0,27.3,1,0.0,0.0,5.83,0.5,0.0,0.00583,5.83,1.0
2026-04-01,site B,notícias,lateral,banner,celular,direto,1,1,1,0,0.00576,1,1,1,72.3,31.4,0,1.0,0.0,5.760000000000001,1.0,1.0,0.00576,5.760000000000001,0.0
2026-04-01,site A,entretenimento,topo da página,banner,computador,redes sociais,1,1,0,0,0.00559,1,1,1,65.9,24.6,0,0.0,0.0,5.590000000000001,1.0,0.0,0.00559,5.590000000000001,0.0
2026-04-01,site B,estilo de vida,lateral,mídia rica,computador,redes sociais,2,1,1,0,0.00553,1,1,1,31.4,100.0,1,0.0,0.0,5.53,0.5,1.0,0.00553,5.53,1.0
2026-04-01,site A,entretenimento,lateral,banner,celular,direto,3,3,3,0,0.0055,1,1,1,96.1,64.9,0,1.0,0.0,1.8333333333333333,1.0,1.0,0.0055,5.5,0.0
2026-04-01,site A,notícias,lateral,nativo,computador,referência,2,1,1,0,0.0055,1,1,1,110.1,59.2,1,0.0,0.0,5.5,0.5,1.0,0.0055,5.5,1.0
2026-04-01,site B,notícias,intersticial,banner,computador,referência,4,2,1,0,0.0055,1,1,1,87.6,63.7,0,0.0,0.0,2.75,0.5,0.5,0.0055,5.5,0.0
2026-04-01,site A,esportes,meio do artigo,vídeo,celular,orgânico,3,1,1,0,0.00506,1,1,1,20.1,61.2,1,1.0,0.0,5.0600000000000005,0.3333333333333333,1.0,0.00506,5.0600000000000005,1.0
2026-04-01,site A,esportes,rodapé fixo,nativo,computador,orgânico,1,1,1,0,0.00486,1,1,1,122.7,11.6,1,0.0,0.0,4.859999999999999,1.0,1.0,0.00486,4.859999999999999,1.0
2026-04-01,site B,estilo de vida,meio do artigo,nativo,tablet,redes sociais,2,1,0,0,0.00429,1,1,1,72.6,69.6,0,0.0,0.0,4.29,0.5,0.0,0.00429,4.29,0.0
2026-04-01,site A,entretenimento,intersticial,vídeo,celular,referência,2,1,1,0,0.00353,1,1,1,129.7,69.1,0,0.0,0.0,3.5300000000000002,0.5,1.0,0.00353,3.5300000000000002,0.0
2026-04-01,site A,estilo de vida,meio do artigo,banner,celular,direto,2,1,0,0,0.00314,1,1,1,98.1,100.0,0,1.0,0.0,3.14,0.5,0.0,0.00314,3.14,0.0
2026-04-01,site A,tecnologia,meio do artigo,nativo,celular,orgânico,1,1,1,0,0.00291,1,1,1,34.3,82.7,1,0.0,0.0,2.9099999999999997,1.0,1.0,0.00291,2.9099999999999997,1.0
2026-04-01,site A,esportes,meio do artigo,nativo,celular,referência,3,1,1,0,0.00288,1,1,1,14.4,63.2,1,0.0,0.0,2.8800000000000003,0.3333333333333333,1.0,0.00288,2.8800000000000003,1.0
2026-04-01,site C,notícias,lateral,mídia rica,computador,redes sociais,1,1,0,0,0.00258,1,1,1,56.0,82.4,0,1.0,0.0,2.5799999999999996,1.0,0.0,0.00258,2.5799999999999996,0.0
2026-04-01,site C,notícias,lateral,banner,computador,orgânico,5,1,1,0,0.0023,1,1,1,111.1,74.4,0,1.0,0.0,2.3,0.2,1.0,0.0023,2.3,0.0
2026-04-01,site B,esportes,rodapé fixo,banner,computador,orgânico,1,0,0,0,0.00219,1,1,1,50.7,55.9,1,1.0,0.0,0.0,0.0,0.0,0.00219,2.19,1.0
2026-04-01,site B,estilo de vida,meio do artigo,banner,tablet,direto,1,1,0,0,0.00166,1,1,1,13.6,82.8,1,0.0,0.0,1.66,1.0,0.0,0.00166,1.66,1.0
2026-04-01,site C,entretenimento,topo da página,banner,computador,direto,1,1,1,0,0.00158,1,1,1,74.3,80.0,0,1.0,0.0,1.58,1.0,1.0,0.00158,1.58,0.0
2026-04-01,site A,estilo de vida,intersticial,banner,celular,orgânico,2,0,0,0,0.00117,1,1,1,12.2,71.8,0,1.0,0.0,0.0,0.0,0.0,0.00117,1.17,0.0
2026-04-01,site B,estilo de vida,topo da página,banner,tablet,referência,2,1,0,0,0.00021,1,1,1,38.8,45.8,0,0.0,0.0,0.21000000000000002,0.5,0.0,0.00021,0.21000000000000002,0.0
2026-04-01,site A,tecnologia,meio do artigo,banner,celular,redes sociais,2,1,0,0,0.0002,1,1,1,29.0,30.5,0,1.0,0.0,0.2,0.5,0.0,0.0002,0.2,0.0
2026-04-01,site A,esportes,rodapé fixo,mídia rica,computador,orgânico,2,1,1,0,0.0,1,1,1,99.5,25.9,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
2026-04-01,site A,estilo de vida,meio do artigo,mídia rica,computador,redes sociais,2,0,0,0,0.0,1,1,1,154.3,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-01,site A,tecnologia,intersticial,banner,computador,orgânico,1,0,0,0,0.0,1,1,1,108.5,70.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,site B,esportes,topo da página,banner,celular,redes sociais,1,1,1,0,0.0,1,1,1,16.2,65.8,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-04-02,site C,tecnologia,meio do artigo,vídeo,computador,orgânico,6,6,2,1,0.08931,1,1,1,54.9,47.9,1,1.0,0.16666666666666666,14.885,1.0,0.3333333333333333,0.08931,89.31,1.0
2026-04-02,site B,esportes,topo da página,nativo,computador,orgânico,6,5,4,0,0.07046,1,1,1,83.3,87.4,0,0.0,0.0,14.091999999999999,0.8333333333333334,0.8,0.07046,70.46,0.0
2026-04-02,site B,esportes,lateral,vídeo,computador,redes sociais,6,5,2,0,0.0523,1,1,1,49.4,75.0,0,1.0,0.0,10.459999999999999,0.8333333333333334,0.4,0.0523,52.3,0.0
2026-04-02,site A,finanças,rodapé fixo,vídeo,celular,orgânico,6,4,4,0,0.04277,1,1,1,121.2,96.7,1,1.0,0.0,10.6925,0.6666666666666666,1.0,0.04277,42.77,1.0
2026-04-02,site C,finanças,intersticial,vídeo,celular,redes sociais,5,2,2,0,0.04053,1,1,1,42.8,55.2,0,0.0,0.0,20.264999999999997,0.4,1.0,0.04053,40.529999999999994,0.0
2026-04-02,site A,finanças,meio do artigo,vídeo,celular,redes sociais,6,6,3,0,0.04013,1,1,1,8.4,59.1,0,1.0,0.0,6.688333333333333,1.0,0.5,0.04013,40.129999999999995,0.0
2026-04-02,site A,entretenimento,lateral,vídeo,celular,redes sociais,5,5,2,0,0.03628,1,1,1,88.7,39.6,0,0.0,0.0,7.256,1.0,0.4,0.03628,36.28,0.0
2026-04-02,site B,tecnologia,topo da página,vídeo,celular,orgânico,4,4,3,0,0.03561,1,1,1,120.5,37.3,1,1.0,0.0,8.9025,1.0,0.75,0.03561,35.61,1.0
2026-04-02,site A,tecnologia,lateral,mídia rica,celular,redes sociais,6,5,5,0,0.03476,1,1,1,121.7,39.7,1,1.0,0.0,6.952,0.8333333333333334,1.0,0.03476,34.76,1.0
2026-04-02,site B,esportes,meio do artigo,nativo,computador,orgânico,6,5,4,0,0.03355,1,1,1,60.3,54.0,0,0.0,0.0,6.710000000000001,0.8333333333333334,0.8,0.03355,33.550000000000004,0.0
2026-04-02,site C,estilo de vida,rodapé fixo,nativo,computador,orgânico,4,3,2,0,0.03091,1,1,1,130.8,12.0,0,1.0,0.0,10.303333333333333,0.75,0.6666666666666666,0.03091,30.91,0.0
2026-04-02,site B,estilo de vida,meio do artigo,nativo,celular,direto,5,5,2,0,0.03006,1,1,1,73.0,39.7,0,1.0,0.0,6.012,1.0,0.4,0.03006,30.06,0.0
2026-04-02,site A,tecnologia,lateral,nativo,computador,redes sociais,4,3,2,0,0.02944,1,1,1,53.5,52.4,0,0.0,0.0,9.813333333333334,0.75,0.6666666666666666,0.02944,29.44,0.0
2026-04-02,site A,tecnologia,rodapé fixo,nativo,celular,orgânico,4,4,2,0,0.02894,1,1,1,150.0,99.2,1,1.0,0.0,7.235,1.0,0.5,0.02894,28.94,1.0
2026-04-02,site C,esportes,lateral,nativo,computador,redes sociais,5,4,1,0,0.02862,1,1,1,49.8,58.7,0,1.0,0.0,7.155,0.8,0.25,0.02862,28.62,0.0
2026-04-02,site A,finanças,rodapé fixo,vídeo,celular,referência,6,6,4,0,0.02771,1,1,1,44.8,53.0,0,0.0,0.0,4.618333333333333,1.0,0.6666666666666666,0.02771,27.709999999999997,0.0
2026-04-02,site B,finanças,rodapé fixo,nativo,computador,orgânico,4,2,2,0,0.02676,1,1,1,34.4,55.2,0,0.0,0.0,13.379999999999999,0.5,1.0,0.02676,26.759999999999998,0.0
2026-04-02,site B,notícias,topo da página,banner,celular,referência,3,3,2,0,0.0265,1,1,1,15.9,46.4,0,0.0,0.0,8.833333333333334,1.0,0.6666666666666666,0.0265,26.5,0.0
2026-04-02,site A,esportes,rodapé fixo,nativo,computador,orgânico,6,4,4,0,0.02606,1,1,1,57.9,60.9,1,1.0,0.0,6.515,0.6666666666666666,1.0,0.02606,26.06,1.0
2026-04-02,site B,finanças,meio do artigo,vídeo,computador,direto,6,5,3,0,0.02595,1,1,1,44.5,100.0,0,0.0,0.0,5.1899999999999995,0.8333333333333334,0.6,0.02595,25.95,0.0
2026-04-02,site B,esportes,meio do artigo,banner,computador,redes sociais,7,4,4,0,0.02581,2,2,2,87.5,44.45,0,0.0,0.0,6.4525,0.5714285714285714,1.0,0.012905,12.905,0.0
2026-04-02,site A,notícias,topo da página,nativo,celular,direto,6,6,4,0,0.02528,1,1,1,50.3,25.6,0,1.0,0.0,4.213333333333334,1.0,0.6666666666666666,0.02528,25.28,0.0
2026-04-02,site B,finanças,meio do artigo,banner,computador,redes sociais,4,4,2,0,0.02522,1,1,1,42.6,59.0,0,0.0,0.0,6.305,1.0,0.5,0.02522,25.22,0.0
2026-04-02,site A,notícias,meio do artigo,nativo,celular,orgânico,6,3,2,0,0.02437,1,1,1,71.7,54.3,0,0.0,0.0,8.123333333333333,0.5,0.6666666666666666,0.02437,24.37,0.0
2026-04-02,site C,finanças,intersticial,vídeo,computador,orgânico,2,2,1,0,0.02404,1,1,1,18.1,29.0,0,0.0,0.0,12.02,1.0,0.5,0.02404,24.04,0.0
2026-04-02,site A,finanças,meio do artigo,mídia rica,computador,redes sociais,5,3,3,0,0.02383,1,1,1,59.6,55.0,1,1.0,0.0,7.943333333333334,0.6,1.0,0.02383,23.830000000000002,1.0
2026-04-02,site A,tecnologia,topo da página,banner,celular,orgânico,6,5,3,0,0.0238,1,1,1,44.2,65.4,0,1.0,0.0,4.76,0.8333333333333334,0.6,0.0238,23.8,0.0
2026-04-02,site A,finanças,topo da página,nativo,celular,redes sociais,6,6,4,0,0.02367,1,1,1,67.0,61.4,0,1.0,0.0,3.9450000000000003,1.0,0.6666666666666666,0.02367,23.67,0.0
2026-04-02,site A,estilo de vida,topo da página,mídia rica,celular,orgânico,3,3,2,0,0.02298,1,1,1,16.1,38.2,0,0.0,0.0,7.66,1.0,0.6666666666666666,0.02298,22.98,0.0
2026-04-02,site A,notícias,topo da página,vídeo,celular,direto,6,6,4,0,0.02246,1,1,1,27.1,51.6,0,0.0,0.0,3.7433333333333336,1.0,0.6666666666666666,0.02246,22.46,0.0
2026-04-02,site A,esportes,meio do artigo,banner,computador,orgânico,4,3,1,0,0.02187,1,1,1,90.6,47.5,1,0.0,0.0,7.29,0.75,0.3333333333333333,0.02187,21.87,1.0
2026-04-02,site B,esportes,meio do artigo,banner,computador,direto,3,3,1,0,0.02126,1,1,1,62.0,60.3,0,0.0,0.0,7.086666666666667,1.0,0.3333333333333333,0.02126,21.26,0.0
2026-04-02,site A,notícias,rodapé fixo,nativo,celular,direto,4,4,2,0,0.02107,1,1,1,46.9,67.9,1,0.0,0.0,5.267499999999999,1.0,0.5,0.02107,21.069999999999997,1.0
2026-04-02,site A,tecnologia,meio do artigo,nativo,celular,redes sociais,5,3,3,0,0.02068,1,1,1,68.2,72.6,1,0.0,0.0,6.8933333333333335,0.6,1.0,0.02068,20.68,1.0
2026-04-02,site B,tecnologia,topo da página,banner,celular,orgânico,5,3,1,0,0.02035,1,1,1,75.7,60.8,1,0.0,0.0,6.783333333333334,0.6,0.3333333333333333,0.02035,20.35,1.0
2026-04-02,site A,tecnologia,lateral,banner,celular,orgânico,5,4,2,0,0.01925,1,1,1,76.4,49.0,0,0.0,0.0,4.8125,0.8,0.5,0.01925,19.25,0.0
2026-04-02,site A,notícias,rodapé fixo,banner,celular,newsletter,3,3,1,1,0.01913,1,1,1,20.7,47.8,1,0.0,0.3333333333333333,6.376666666666668,1.0,0.3333333333333333,0.01913,19.130000000000003,1.0
2026-04-02,site A,entretenimento,meio do artigo,vídeo,computador,orgânico,3,3,1,0,0.01864,1,1,1,9.0,48.9,1,0.0,0.0,6.213333333333334,1.0,0.3333333333333333,0.01864,18.64,1.0
2026-04-02,site B,notícias,lateral,mídia rica,computador,referência,4,2,1,0,0.0172,1,1,1,7.8,63.5,1,0.0,0.0,8.6,0.5,0.5,0.0172,17.2,1.0
2026-04-02,site A,notícias,meio do artigo,vídeo,celular,newsletter,2,2,2,0,0.0164,1,1,1,121.9,76.1,0,0.0,0.0,8.200000000000001,1.0,1.0,0.0164,16.400000000000002,0.0
2026-04-02,site A,estilo de vida,meio do artigo,mídia rica,celular,orgânico,5,3,2,0,0.01611,1,1,1,80.2,39.6,1,1.0,0.0,5.37,0.6,0.6666666666666666,0.01611,16.11,1.0
2026-04-02,site A,entretenimento,lateral,nativo,computador,referência,4,4,4,0,0.01609,1,1,1,45.1,76.9,1,0.0,0.0,4.0225,1.0,1.0,0.01609,16.09,1.0
2026-04-02,site A,notícias,rodapé fixo,banner,tablet,direto,4,3,3,0,0.01582,1,1,1,59.4,88.4,1,0.0,0.0,5.273333333333333,0.75,1.0,0.01582,15.82,1.0
2026-04-02,site B,estilo de vida,meio do artigo,banner,computador,direto,4,3,3,0,0.01546,1,1,1,42.7,67.5,0,1.0,0.0,5.153333333333333,0.75,1.0,0.01546,15.459999999999999,0.0
2026-04-02,site C,tecnologia,rodapé fixo,banner,celular,redes sociais,5,5,4,0,0.0148,1,1,1,99.5,93.5,1,0.0,0.0,2.96,1.0,0.8,0.0148,14.8,1.0
2026-04-02,site A,esportes,topo da página,banner,tablet,orgânico,4,3,2,1,0.01478,1,1,1,10.5,89.0,0,1.0,0.3333333333333333,4.926666666666667,0.75,0.6666666666666666,0.01478,14.78,0.0
2026-04-02,site C,finanças,lateral,nativo,computador,referência,4,2,1,0,0.01474,1,1,1,67.8,48.9,0,1.0,0.0,7.37,0.5,0.5,0.01474,14.74,0.0
2026-04-02,site A,tecnologia,meio do artigo,mídia rica,tablet,referência,3,2,0,0,0.0142,1,1,1,86.6,25.6,0,1.0,0.0,7.1000000000000005,0.6666666666666666,0.0,0.0142,14.200000000000001,0.0
2026-04-02,site A,notícias,rodapé fixo,nativo,celular,redes sociais,4,3,2,0,0.01375,1,1,1,38.0,38.7,1,1.0,0.0,4.583333333333333,0.75,0.6666666666666666,0.01375,13.75,1.0
2026-04-02,site B,estilo de vida,intersticial,vídeo,computador,referência,4,4,2,0,0.0137,1,1,1,63.9,63.1,0,0.0,0.0,3.4250000000000003,1.0,0.5,0.0137,13.700000000000001,0.0
2026-04-02,site A,esportes,topo da página,vídeo,computador,direto,1,1,0,0,0.01329,1,1,1,19.2,64.2,0,0.0,0.0,13.29,1.0,0.0,0.01329,13.29,0.0
2026-04-02,site B,notícias,meio do artigo,banner,computador,redes sociais,4,3,2,0,0.013,1,1,1,80.9,65.1,0,0.0,0.0,4.333333333333333,0.75,0.6666666666666666,0.013,13.0,0.0
2026-04-02,site A,notícias,lateral,vídeo,celular,orgânico,4,2,0,0,0.01204,1,1,1,42.2,61.1,0,0.0,0.0,6.0200000000000005,0.5,0.0,0.01204,12.040000000000001,0.0
2026-04-02,site B,notícias,lateral,banner,computador,redes sociais,5,2,1,0,0.0115,1,1,1,175.6,68.5,0,0.0,0.0,5.75,0.4,0.5,0.0115,11.5,0.0
2026-04-02,site A,entretenimento,rodapé fixo,banner,celular,redes sociais,4,3,3,0,0.0113,1,1,1,110.7,79.0,1,0.0,0.0,3.766666666666666,0.75,1.0,0.0113,11.299999999999999,1.0
2026-04-02,site A,entretenimento,rodapé fixo,vídeo,computador,redes sociais,1,1,1,0,0.0113,1,1,1,68.4,57.4,0,0.0,0.0,11.299999999999999,1.0,1.0,0.0113,11.299999999999999,0.0
2026-04-02,site A,estilo de vida,rodapé fixo,banner,tablet,orgânico,3,3,2,0,0.01124,1,1,1,13.8,40.9,0,1.0,0.0,3.7466666666666666,1.0,0.6666666666666666,0.01124,11.24,0.0
2026-04-02,site B,notícias,rodapé fixo,banner,tablet,orgânico,5,4,4,0,0.01124,1,1,1,56.4,35.7,0,1.0,0.0,2.81,0.8,1.0,0.01124,11.24,0.0
2026-04-02,site A,esportes,topo da página,vídeo,tablet,orgânico,1,1,1,0,0.01101,1,1,1,54.3,83.7,0,1.0,0.0,11.010000000000002,1.0,1.0,0.01101,11.010000000000002,0.0
2026-04-02,site A,notícias,topo da página,banner,tablet,referência,5,5,2,0,0.01095,1,1,1,56.5,38.1,0,1.0,0.0,2.19,1.0,0.4,0.01095,10.95,0.0
2026-04-02,site B,notícias,rodapé fixo,vídeo,computador,referência,1,1,0,0,0.01086,1,1,1,101.8,27.7,1,0.0,0.0,10.86,1.0,0.0,0.01086,10.86,1.0
2026-04-02,site A,entretenimento,topo da página,nativo,computador,orgânico,6,6,5,0,0.01061,1,1,1,31.8,55.9,0,1.0,0.0,1.7683333333333333,1.0,0.8333333333333334,0.01061,10.61,0.0
2026-04-02,site A,notícias,meio do artigo,banner,celular,orgânico,6,4,1,0,0.01,1,1,1,102.8,62.9,1,1.0,0.0,2.5,0.6666666666666666,0.25,0.01,10.0,1.0
2026-04-02,site C,tecnologia,topo da página,banner,celular,redes sociais,3,2,1,1,0.00929,1,1,1,80.2,93.2,1,1.0,0.5,4.645,0.6666666666666666,0.5,0.00929,9.29,1.0
2026-04-02,site A,tecnologia,topo da página,nativo,computador,direto,1,1,1,0,0.00915,1,1,1,92.0,49.0,1,0.0,0.0,9.15,1.0,1.0,0.00915,9.15,1.0
2026-04-02,site B,entretenimento,rodapé fixo,banner,celular,redes sociais,4,4,2,0,0.00909,1,1,1,51.6,55.6,1,0.0,0.0,2.2725000000000004,1.0,0.5,0.00909,9.090000000000002,1.0
2026-04-02,site B,esportes,rodapé fixo,banner,celular,redes sociais,3,2,2,0,0.00893,1,1,1,71.8,70.9,0,0.0,0.0,4.465,0.6666666666666666,1.0,0.00893,8.93,0.0
2026-04-02,site A,entretenimento,topo da página,banner,celular,direto,4,2,1,0,0.00862,1,1,1,40.9,43.1,0,0.0,0.0,4.31,0.5,0.5,0.00862,8.62,0.0
2026-04-02,site C,entretenimento,topo da página,banner,computador,redes sociais,1,1,0,0,0.00848,1,1,1,26.1,72.1,0,0.0,0.0,8.48,1.0,0.0,0.00848,8.48,0.0
2026-04-02,site C,tecnologia,topo da página,banner,computador,orgânico,4,3,2,0,0.00824,1,1,1,21.7,41.8,0,0.0,0.0,2.7466666666666666,0.75,0.6666666666666666,0.00824,8.24,0.0
2026-04-02,site A,tecnologia,meio do artigo,vídeo,celular,orgânico,4,1,1,0,0.00797,1,1,1,35.4,73.7,1,0.0,0.0,7.97,0.25,1.0,0.00797,7.97,1.0
2026-04-02,site B,notícias,rodapé fixo,vídeo,celular,orgânico,1,1,0,0,0.00773,1,1,1,61.5,55.5,0,1.0,0.0,7.7299999999999995,1.0,0.0,0.00773,7.7299999999999995,0.0
2026-04-02,site A,notícias,meio do artigo,banner,celular,direto,5,4,4,0,0.00693,1,1,1,16.0,54.1,1,0.0,0.0,1.7325000000000002,0.8,1.0,0.00693,6.930000000000001,1.0
2026-04-02,site A,esportes,meio do artigo,nativo,computador,referência,4,2,1,0,0.00683,1,1,1,79.3,35.8,1,0.0,0.0,3.415,0.5,0.5,0.00683,6.83,1.0
2026-04-02,site C,entretenimento,rodapé fixo,banner,computador,redes sociais,1,1,1,0,0.00647,1,1,1,39.2,1.0,1,1.0,0.0,6.47,1.0,1.0,0.00647,6.47,1.0
2026-04-02,site B,entretenimento,topo da página,banner,celular,redes sociais,4,3,3,0,0.00642,1,1,1,11.9,44.7,0,1.0,0.0,2.14,0.75,1.0,0.00642,6.42,0.0
2026-04-02,site B,esportes,lateral,mídia rica,celular,orgânico,4,1,0,0,0.00603,1,1,1,49.7,39.2,0,1.0,0.0,6.029999999999999,0.25,0.0,0.00603,6.029999999999999,0.0
2026-04-02,site C,esportes,topo da página,banner,computador,direto,3,3,3,0,0.00581,1,1,1,51.2,46.2,0,0.0,0.0,1.9366666666666668,1.0,1.0,0.00581,5.8100000000000005,0.0
2026-04-02,site A,tecnologia,meio do artigo,banner,celular,redes sociais,2,2,2,0,0.00577,1,1,1,109.7,78.4,1,1.0,0.0,2.885,1.0,1.0,0.00577,5.77,1.0
