event_id,timestamp,user_id,session_id,page_id,page_category,device,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce
evt_003512,2026-03-08 17:02:00,user_001751,sess_000949,page_077,entretenimento,computador,referência,0,1,10.5,48.0,0
evt_003513,2026-03-09 11:04:00,user_000362,sess_000830,page_117,esportes,computador,redes sociais,0,1,105.6,44.1,0
evt_003514,2026-03-16 18:52:00,user_001589,sess_001265,page_101,notícias,celular,orgânico,0,1,63.4,70.1,0
evt_003515,2026-04-28 08:10:00,user_000084,sess_001978,page_068,esportes,celular,direto,0,1,54.7,74.5,0
evt_003516,2026-03-11 04:14:00,user_000870,sess_000811,page_093,estilo de vida,celular,orgânico,1,1,48.7,19.8,0
evt_003517,2026-04-24 04:09:00,user_001044,sess_000131,page_130,estilo de vida,celular,direto,1,1,51.9,43.0,1
evt_003518,2026-04-10 16:20:00,user_001363,sess_001832,page_046,esportes,celular,orgânico,1,1,156.0,66.7,1
evt_003519,2026-04-25 07:31:00,user_001696,sess_001864,page_126,tecnologia,celular,direto,0,1,30.3,61.8,1
evt_003520,2026-04-19 13:27:00,user_002518,sess_000645,page_085,notícias,computador,redes sociais,1,1,102.3,54.8,0
evt_003521,2026-03-20 22:18:00,user_001054,sess_001003,page_026,estilo de vida,computador,redes sociais,0,1,104.7,54.2,0
evt_003522,2026-04-19 16:10:00,user_002206,sess_001725,page_135,finanças,computador,direto,0,1,69.4,73.7,0
evt_003523,2026-03-11 03:33:00,user_002826,sess_001008,page_096,notícias,celular,direto,0,1,103.0,66.9,1
evt_003524,2026-03-18 10:59:00,user_002245,sess_000962,page_054,estilo de vida,computador,direto,1,1,59.4,32.8,1
evt_003525,2026-03-13 16:57:00,user_000764,sess_001844,page_030,estilo de vida,computador,direto,1,1,37.7,23.1,0
evt_003526,2026-03-08 23:45:00,user_002033,sess_001657,page_128,finanças,computador,redes sociais,0,1,66.3,65.2,0
evt_003527,2026-03-06 09:36:00,user_000844,sess_001015,page_115,tecnologia,celular,referência,0,1,221.2,73.5,0
evt_003528,2026-03-12 05:51:00,user_001434,sess_000323,page_007,finanças,tablet,orgânico,1,1,63.3,58.0,0
evt_003529,2026-03-08 04:57:00,user_001904,sess_000877,page_089,esportes,celular,orgânico,0,1,69.4,100.0,1
evt_003530,2026-03-23 19:48:00,user_000880,sess_001353,page_016,entretenimento,computador,direto,1,1,13.1,75.4,1
evt_003531,2026-03-05 06:40:00,user_000012,sess_000545,page_041,entretenimento,celular,redes sociais,0,1,21.3,49.5,1
evt_003532,2026-03-04 16:14:00,user_002511,sess_001075,page_079,notícias,computador,referência,0,1,37.2,24.2,0
evt_003533,2026-04-29 09:20:00,user_002182,sess_001317,page_035,entretenimento,celular,newsletter,0,1,51.3,73.5,0
evt_003534,2026-03-06 06:16:00,user_000370,sess_000170,page_072,tecnologia,computador,referência,0,1,79.4,42.1,1
evt_003535,2026-03-05 10:38:00,user_001133,sess_001139,page_060,notícias,computador,redes sociais,0,1,138.2,47.3,0
evt_003536,2026-03-02 19:21:00,user_000785,sess_001475,page_081,finanças,celular,direto,1,1,23.0,51.4,1
evt_003537,2026-03-08 22:51:00,user_002933,sess_000429,page_112,notícias,celular,orgânico,1,1,50.2,33.3,1
evt_003538,2026-04-01 16:12:00,user_002825,sess_001097,page_022,estilo de vida,tablet,orgânico,1,1,85.7,48.1,0
evt_003539,2026-04-19 15:14:00,user_002074,sess_001419,page_111,entretenimento,computador,direto,0,1,30.0,47.9,0
evt_003540,2026-04-14 02:14:00,user_001322,sess_000089,page_031,esportes,tablet,direto,1,1,146.9,41.7,0
evt_003541,2026-04-04 19:32:00,user_000157,sess_001288,page_005,finanças,computador,orgânico,0,1,55.2,53.8,1
evt_003542,2026-03-06 02:26:00,user_000741,sess_000520,page_063,esportes,computador,referência,0,1,38.7,94.2,0
evt_003543,2026-04-16 11:09:00,user_000278,sess_000795,page_043,estilo de vida,celular,referência,0,1,45.8,72.8,0
evt_003544,2026-03-03 05:38:00,user_002368,sess_001296,page_026,tecnologia,celular,orgânico,0,1,13.3,55.4,1
evt_003545,2026-04-07 20:30:00,user_000265,sess_000009,page_059,notícias,celular,orgânico,1,1,121.4,24.0,0
evt_003546,2026-03-25 13:26:00,user_002032,sess_000034,page_121,estilo de vida,celular,referência,1,1,59.6,68.9,0
evt_003547,2026-04-22 22:19:00,user_002857,sess_000893,page_082,esportes,celular,orgânico,0,1,131.6,94.7,1
evt_003548,2026-03-19 10:50:00,user_000924,sess_001899,page_102,tecnologia,computador,orgânico,0,1,52.7,92.6,0
evt_003549,2026-04-08 07:23:00,user_002052,sess_000013,page_021,tecnologia,tablet,redes sociais,0,1,170.2,55.3,0
evt_003550,2026-03-27 09:35:00,user_002637,sess_001577,page_011,estilo de vida,celular,referência,1,1,20.2,64.9,1
evt_003551,2026-04-01 07:51:00,user_001283,sess_000150,page_047,esportes,celular,direto,0,1,91.3,35.9,0
evt_003552,2026-04-26 07:52:00,user_001347,sess_000978,page_108,estilo de vida,celular,direto,0,1,38.8,63.3,0
evt_003553,2026-04-12 18:21:00,user_000602,sess_000861,page_124,estilo de vida,computador,referência,0,1,133.3,71.7,0
evt_003554,2026-03-25 20:57:00,user_001283,sess_000936,page_015,estilo de vida,celular,direto,1,1,40.7,68.1,1
evt_003555,2026-03-27 20:14:00,user_002621,sess_000164,page_067,estilo de vida,celular,direto,0,1,13.6,81.5,0
evt_003556,2026-04-12 06:34:00,user_001990,sess_001507,page_056,tecnologia,celular,orgânico,1,1,22.3,71.2,1
evt_003557,2026-03-21 18:19:00,user_000605,sess_000552,page_104,esportes,celular,redes sociais,1,1,25.6,25.3,0
evt_003558,2026-03-11 01:42:00,user_001580,sess_001542,page_029,notícias,celular,redes sociais,0,1,27.0,50.4,0
evt_003559,2026-03-29 01:25:00,user_002120,sess_001311,page_068,entretenimento,celular,orgânico,0,1,20.9,77.9,0
evt_003560,2026-03-05 02:14:00,user_000232,sess_001103,page_119,notícias,celular,redes sociais,1,1,99.0,25.4,0
evt_003561,2026-03-11 04:23:00,user_002290,sess_000617,page_065,entretenimento,computador,orgânico,0,1,58.0,59.4,0
evt_003562,2026-03-26 05:49:00,user_000604,sess_001304,page_109,estilo de vida,celular,orgânico,0,1,31.7,49.5,1
evt_003563,2026-04-17 19:03:00,user_000884,sess_001995,page_087,entretenimento,celular,redes sociais,1,1,49.1,33.2,1
evt_003564,2026-04-16 21:14:00,user_001249,sess_001846,page_084,estilo de vida,celular,orgânico,0,1,123.5,76.8,1
evt_003565,2026-03-16 15:24:00,user_001515,sess_001832,page_037,tecnologia,celular,orgânico,0,1,67.2,42.3,1
evt_003566,2026-03-26 07:34:00,user_002748,sess_000440,page_138,tecnologia,computador,direto,1,1,37.8,100.0,0
evt_003567,2026-03-10 05:05:00,user_000669,sess_001171,page_035,finanças,computador,referência,1,1,30.6,61.7,0
evt_003568,2026-04-15 07:33:00,user_000768,sess_000796,page_130,esportes,computador,direto,1,1,129.7,79.5,0
evt_003569,2026-03-15 18:44:00,user_001137,sess_001933,page_138,notícias,celular,orgânico,0,1,32.1,91.6,0
evt_003570,2026-04-17 23:19:00,user_002571,sess_001900,page_072,esportes,celular,direto,0,1,8.9,64.6,0
evt_003571,2026-04-20 12:34:00,user_002895,sess_001736,page_121,entretenimento,celular,direto,1,1,90.7,59.7,0
evt_003572,2026-04-11 08:16:00,user_001364,sess_000326,page_100,esportes,celular,orgânico,0,1,18.2,73.4,0
evt_003573,2026-03-20 19:29:00,user_002079,sess_000638,page_103,tecnologia,celular,orgânico,1,1,91.8,91.1,0
evt_003574,2026-04-27 04:11:00,user_002751,sess_001422,page_010,finanças,celular,redes sociais,1,1,28.5,72.5,1
evt_003575,2026-04-11 03:54:00,user_002539,sess_001499,page_020,esportes,tablet,redes sociais,1,1,24.5,44.0,0
evt_003576,2026-04-08 18:00:00,user_002044,sess_000701,page_010,entretenimento,computador,orgânico,1,1,10.5,29.2,0
evt_003577,2026-04-21 09:13:00,user_001622,sess_000274,page_005,notícias,celular,orgânico,0,1,61.7,64.9,1
evt_003578,2026-04-22 21:18:00,user_002953,sess_000274,page_117,estilo de vida,computador,redes sociais,1,1,82.9,37.8,1
evt_003579,2026-03-05 15:57:00,user_000717,sess_001369,page_025,finanças,computador,redes sociais,1,1,54.3,84.5,1
evt_003580,2026-04-22 21:25:00,user_001088,sess_000908,page_001,notícias,celular,redes sociais,1,1,41.8,83.2,1
evt_003581,2026-04-15 21:38:00,user_002138,sess_000982,page_131,notícias,computador,newsletter,0,1,31.2,69.7,0
evt_003582,2026-03-13 09:23:00,user_000063,sess_001630,page_039,estilo de vida,celular,orgânico,0,1,37.3,56.8,0
evt_003583,2026-03-19 11:02:00,user_001502,sess_000034,page_114,notícias,computador,direto,1,1,52.2,70.3,1
evt_003584,2026-04-15 03:50:00,user_002563,sess_001509,page_134,tecnologia,computador,orgânico,0,1,43.3,58.6,0
evt_003585,2026-03-13 23:56:00,user_000531,sess_000549,page_073,estilo de vida,computador,direto,0,1,38.5,52.8,0
evt_003586,2026-03-28 03:28:00,user_002409,sess_001862,page_129,notícias,celular,direto,0,1,37.1,49.3,0
evt_003587,2026-04-11 08:01:00,user_001237,sess_001910,page_135,esportes,celular,redes sociais,0,1,106.2,60.3,1
evt_003588,2026-04-09 00:42:00,user_002581,sess_001004,page_021,notícias,celular,direto,0,1,16.6,58.4,0
evt_003589,2026-04-24 14:06:00,user_001904,sess_000632,page_021,tecnologia,celular,direto,1,1,261.2,82.9,0
evt_003590,2026-03-07 16:36:00,user_000472,sess_000467,page_052,finanças,computador,direto,0,1,164.1,77.5,0
evt_003591,2026-03-18 16:49:00,user_002206,sess_000363,page_078,notícias,celular,orgânico,1,1,23.5,31.6,1
evt_003592,2026-04-29 02:13:00,user_000169,sess_001998,page_110,estilo de vida,computador,orgânico,0,1,118.8,68.0,0
evt_003593,2026-04-04 03:07:00,user_000730,sess_000375,page_026,finanças,computador,referência,0,1,44.2,67.9,0
evt_003594,2026-03-15 22:08:00,user_002665,sess_000893,page_027,estilo de vida,celular,redes sociais,0,1,12.4,63.7,1
evt_003595,2026-03-18 09:21:00,user_002628,sess_000958,page_043,notícias,celular,orgânico,1,1,69.3,53.1,0
evt_003596,2026-03-21 08:27:00,user_000139,sess_001358,page_038,notícias,celular,newsletter,0,1,37.3,58.8,0
evt_003597,2026-04-03 06:10:00,user_001139,sess_001685,page_131,esportes,computador,newsletter,0,1,112.6,91.0,1
evt_003598,2026-03-18 01:44:00,user_000283,sess_001116,page_056,estilo de vida,celular,redes sociais,0,1,175.5,50.8,0
evt_003599,2026-04-07 07:28:00,user_000814,sess_001516,page_121,estilo de vida,celular,redes sociais,1,1,19.1,45.4,0
evt_003600,2026-03-27 17:11:00,user_002902,sess_001133,page_008,esportes,celular,orgânico,0,1,29.2,44.1,1
evt_003601,2026-04-06 14:52:00,user_000586,sess_000874,page_015,notícias,tablet,redes sociais,0,1,46.3,36.7,0
evt_003602,2026-03-10 07:22:00,user_001924,sess_000316,page_112,estilo de vida,celular,newsletter,0,1,63.7,70.1,1
evt_003603,2026-04-07 09:54:00,user_002412,sess_000418,page_035,notícias,computador,orgânico,0,1,25.4,81.6,0
evt_003604,2026-04-25 11:37:00,user_002643,sess_000865,page_012,estilo de vida,celular,orgânico,0,1,75.9,46.2,0
evt_003605,2026-03-09 02:30:00,user_001063,sess_000093,page_083,finanças,celular,referência,0,1,17.6,76.7,0
evt_003606,2026-03-20 15:31:00,user_002090,sess_000633,page_021,esportes,celular,orgânico,1,1,20.0,78.8,1
evt_003607,2026-04-11 14:41:00,user_001450,sess_000925,page_009,finanças,celular,newsletter,1,1,96.2,70.6,0
evt_003608,2026-04-07 01:03:00,user_000322,sess_000945,page_057,notícias,tablet,orgânico,0,1,46.7,58.4,0
evt_003609,2026-04-10 11:38:00,user_000669,sess_001629,page_077,estilo de vida,computador,orgânico,0,1,44.2,44.9,0
evt_003610,2026-04-03 13:46:00,user_002244,sess_001935,page_074,notícias,celular,newsletter,0,1,86.6,70.5,0
evt_003611,2026-04-10 22:55:00,user_002058,sess_001459,page_082,finanças,computador,orgânico,1,1,4.6,61.3,0
evt_003612,2026-04-06 13:31:00,user_001563,sess_000159,page_004,finanças,celular,direto,0,1,41.4,78.0,0
evt_003613,2026-03-05 10:39:00,user_002343,sess_000817,page_041,notícias,tablet,orgânico,1,1,54.6,47.8,0
evt_003614,2026-04-15 01:50:00,user_002074,sess_001460,page_048,estilo de vida,celular,direto,1,1,18.1,64.5,1
evt_003615,2026-03-27 19:26:00,user_001018,sess_001189,page_041,tecnologia,celular,orgânico,1,1,47.8,79.8,0
evt_003616,2026-03-04 02:05:00,user_000882,sess_000916,page_078,entretenimento,computador,referência,0,1,104.7,67.7,1
evt_003617,2026-03-25 13:00:00,user_002835,sess_000873,page_032,notícias,computador,newsletter,0,1,75.3,45.3,0
evt_003618,2026-03-27 02:39:00,user_002915,sess_000812,page_088,notícias,celular,orgânico,1,1,5.8,36.1,1
evt_003619,2026-03-06 04:51:00,user_000092,sess_001158,page_131,esportes,celular,orgânico,0,1,47.2,59.4,1
evt_003620,2026-04-29 18:22:00,user_002372,sess_000358,page_092,entretenimento,computador,direto,0,1,106.5,85.8,1
evt_003621,2026-03-14 08:12:00,user_000399,sess_001035,page_055,finanças,celular,newsletter,1,1,81.4,81.8,0
evt_003622,2026-03-20 20:08:00,user_002583,sess_000412,page_061,esportes,celular,orgânico,1,1,41.5,97.6,0
evt_003623,2026-03-27 10:59:00,user_001766,sess_001362,page_082,tecnologia,computador,newsletter,0,1,91.9,100.0,0
evt_003624,2026-04-19 22:48:00,user_002063,sess_001729,page_101,notícias,computador,referência,0,1,100.3,56.0,0
evt_003625,2026-04-14 13:47:00,user_002104,sess_001015,page_042,estilo de vida,computador,direto,0,1,32.4,70.7,0
evt_003626,2026-04-16 06:11:00,user_001815,sess_000775,page_006,finanças,celular,orgânico,1,1,87.8,65.9,1
evt_003627,2026-03-15 05:22:00,user_000752,sess_001881,page_098,estilo de vida,celular,redes sociais,1,1,32.3,47.1,0
evt_003628,2026-04-20 17:25:00,user_002421,sess_001319,page_092,tecnologia,celular,direto,0,1,28.7,66.8,0
evt_003629,2026-04-19 18:50:00,user_001662,sess_000856,page_015,esportes,computador,direto,1,1,61.4,63.1,1
evt_003630,2026-03-28 19:57:00,user_001635,sess_000058,page_088,estilo de vida,celular,orgânico,0,1,21.4,57.1,1
evt_003631,2026-04-02 17:56:00,user_000955,sess_000032,page_010,finanças,computador,redes sociais,0,1,42.6,59.0,0
evt_003632,2026-03-03 05:28:00,user_000031,sess_000443,page_090,notícias,celular,referência,0,1,29.1,60.7,0
evt_003633,2026-04-15 15:00:00,user_001662,sess_000473,page_104,entretenimento,computador,redes sociais,1,1,43.1,50.7,0
evt_003634,2026-04-27 15:43:00,user_001035,sess_001443,page_003,tecnologia,tablet,redes sociais,0,1,142.3,55.3,1
evt_003635,2026-03-29 08:28:00,user_001978,sess_001001,page_102,entretenimento,celular,orgânico,0,1,187.3,35.9,0
evt_003636,2026-04-02 10:19:00,user_001094,sess_001999,page_017,tecnologia,computador,orgânico,0,1,21.7,41.8,0
evt_003637,2026-03-30 22:50:00,user_002918,sess_001081,page_037,esportes,computador,orgânico,0,1,156.9,47.3,1
evt_003638,2026-03-05 23:00:00,user_002042,sess_001806,page_098,finanças,computador,redes sociais,1,1,30.4,70.0,0
evt_003639,2026-04-07 04:23:00,user_001367,sess_001105,page_050,esportes,computador,direto,0,1,90.2,59.6,0
evt_003640,2026-04-13 06:52:00,user_002124,sess_000717,page_136,notícias,computador,direto,0,1,27.0,46.2,0
evt_003641,2026-04-25 16:16:00,user_001944,sess_001429,page_134,finanças,celular,orgânico,0,1,63.9,56.0,1
evt_003642,2026-04-25 18:53:00,user_001862,sess_000899,page_138,esportes,celular,orgânico,0,1,77.6,62.2,0
evt_003643,2026-03-30 12:12:00,user_001734,sess_000550,page_015,notícias,computador,referência,0,1,95.6,48.5,0
evt_003644,2026-04-27 12:56:00,user_002795,sess_000946,page_025,tecnologia,celular,orgânico,0,1,160.9,38.9,0
evt_003645,2026-04-01 17:16:00,user_000953,sess_001330,page_026,notícias,celular,newsletter,1,1,37.4,71.7,0
evt_003646,2026-04-08 12:32:00,user_001297,sess_000751,page_082,finanças,celular,direto,1,1,81.2,38.8,1
evt_003647,2026-04-06 02:52:00,user_000759,sess_001408,page_060,tecnologia,celular,newsletter,1,1,62.4,37.2,1
evt_003648,2026-04-29 22:06:00,user_001708,sess_001961,page_104,estilo de vida,celular,direto,1,1,145.6,80.4,0
evt_003649,2026-04-14 06:01:00,user_002963,sess_000823,page_040,notícias,celular,newsletter,0,1,109.0,34.9,1
evt_003650,2026-03-08 04:48:00,user_001825,sess_000591,page_028,estilo de vida,celular,direto,1,1,98.4,87.9,1
evt_003651,2026-03-05 07:27:00,user_000621,sess_000804,page_091,tecnologia,tablet,orgânico,0,1,8.7,34.8,0
evt_003652,2026-03-25 14:13:00,user_002764,sess_001676,page_086,tecnologia,computador,referência,0,1,182.6,38.7,0
evt_003653,2026-03-31 22:35:00,user_002371,sess_000358,page_096,esportes,computador,orgânico,0,1,16.0,37.0,0
evt_003654,2026-04-10 02:49:00,user_001320,sess_001947,page_044,notícias,celular,redes sociais,1,1,18.9,31.8,1
evt_003655,2026-03-29 21:29:00,user_000440,sess_000828,page_074,estilo de vida,computador,orgânico,0,1,38.3,86.0,1
evt_003656,2026-03-31 21:04:00,user_001208,sess_001683,page_130,esportes,computador,direto,0,1,55.3,82.0,1
evt_003657,2026-04-25 07:13:00,user_002413,sess_001573,page_085,tecnologia,computador,direto,1,1,81.9,30.2,1
evt_003658,2026-03-21 02:13:00,user_001731,sess_001567,page_130,estilo de vida,celular,referência,1,1,81.6,89.5,1
evt_003659,2026-03-30 14:38:00,user_000557,sess_001818,page_061,tecnologia,celular,orgânico,0,1,54.1,33.5,0
evt_003660,2026-04-03 10:38:00,user_000476,sess_000370,page_007,entretenimento,celular,newsletter,0,1,92.9,100.0,0
evt_003661,2026-03-29 02:22:00,user_002901,sess_001187,page_106,estilo de vida,computador,referência,0,1,237.7,55.1,0
evt_003662,2026-04-28 02:05:00,user_001342,sess_000198,page_065,entretenimento,celular,orgânico,1,1,143.9,46.0,1
evt_003663,2026-04-27 17:34:00,user_002058,sess_000599,page_006,estilo de vida,computador,orgânico,0,1,38.6,68.0,0
evt_003664,2026-03-31 18:53:00,user_001082,sess_000082,page_020,notícias,computador,orgânico,0,1,41.4,40.5,0
evt_003665,2026-03-28 00:49:00,user_000271,sess_001364,page_044,tecnologia,celular,orgânico,0,1,28.6,29.8,0
evt_003666,2026-04-05 08:06:00,user_001236,sess_001215,page_027,estilo de vida,computador,redes sociais,1,1,78.8,49.3,0
evt_003667,2026-03-11 20:28:00,user_002079,sess_001480,page_096,entretenimento,celular,orgânico,1,1,23.0,59.7,1
evt_003668,2026-03-26 13:24:00,user_001000,sess_000353,page_085,esportes,celular,redes sociais,1,1,26.0,14.8,0
evt_003669,2026-03-14 00:21:00,user_001811,sess_000665,page_046,esportes,celular,direto,0,1,54.0,40.1,0
evt_003670,2026-03-09 15:25:00,user_001314,sess_001353,page_012,tecnologia,celular,redes sociais,0,1,58.3,97.1,1
evt_003671,2026-03-06 17:04:00,user_001013,sess_001653,page_011,notícias,celular,referência,0,1,67.1,57.9,0
evt_003672,2026-04-05 05:22:00,user_000765,sess_001771,page_132,estilo de vida,computador,orgânico,0,1,9.9,10.1,0
evt_003673,2026-03-01 00:49:00,user_000782,sess_000148,page_048,finanças,tablet,redes sociais,0,1,26.9,66.1,0
evt_003674,2026-04-08 18:29:00,user_000767,sess_000805,page_015,notícias,computador,referência,1,1,58.0,65.2,0
evt_003675,2026-03-26 22:00:00,user_002156,sess_000022,page_099,notícias,celular,orgânico,0,1,120.3,57.7,1
evt_003676,2026-03-22 23:44:00,user_001012,sess_001637,page_121,tecnologia,tablet,redes sociais,1,1,41.4,73.7,0
evt_003677,2026-04-16 03:42:00,user_002224,sess_000246,page_017,notícias,computador,newsletter,0,1,153.6,52.2,0
evt_003678,2026-04-02 07:47:00,user_000933,sess_001644,page_132,tecnologia,celular,redes sociais,1,1,109.7,78.4,1
evt_003679,2026-04-14 00:11:00,user_000982,sess_000312,page_101,tecnologia,celular,referência,0,1,12.1,57.8,1
evt_003680,2026-04-12 13:38:00,user_002772,sess_000031,page_036,estilo de vida,celular,newsletter,1,1,99.3,60.3,0
evt_003681,2026-03-02 22:17:00,user_002628,sess_001757,page_108,finanças,computador,orgânico,1,1,28.2,73.0,0
evt_003682,2026-03-13 22:18:00,user_001202,sess_000878,page_059,notícias,celular,direto,0,1,69.7,71.9,0
evt_003683,2026-04-04 04:46:00,user_000807,sess_000850,page_089,tecnologia,computador,direto,0,1,26.0,65.1,0
evt_003684,2026-04-28 12:47:00,user_002147,sess_001293,page_018,notícias,computador,newsletter,1,1,17.1,43.1,0
evt_003685,2026-03-10 06:10:00,user_000210,sess_000550,page_034,esportes,celular,redes sociais,1,1,21.3,90.1,0
evt_003686,2026-03-07 08:00:00,user_001369,sess_001381,page_108,entretenimento,celular,direto,0,1,67.6,42.3,0
evt_003687,2026-04-26 11:08:00,user_001800,sess_000858,page_112,esportes,celular,orgânico,0,1,79.6,40.6,1
evt_003688,2026-04-28 00:11:00,user_002027,sess_000546,page_002,esportes,celular,redes sociais,0,1,15.7,19.1,0
evt_003689,2026-03-11 01:00:00,user_000322,sess_000790,page_030,entretenimento,celular,direto,1,1,24.7,52.9,0
evt_003690,2026-03-25 02:27:00,user_000009,sess_000013,page_085,notícias,celular,newsletter,0,1,27.2,48.0,1
evt_003691,2026-04-07 14:21:00,user_000830,sess_000603,page_126,notícias,computador,orgânico,1,1,14.1,59.4,0
evt_003692,2026-03-12 17:07:00,user_000358,sess_001183,page_094,finanças,celular,orgânico,0,1,39.5,49.4,1
evt_003693,2026-03-20 13:46:00,user_001522,sess_000276,page_099,tecnologia,celular,newsletter,0,1,174.8,91.0,1
evt_003694,2026-03-24 17:12:00,user_002758,sess_000237,page_055,entretenimento,computador,redes sociais,1,1,62.0,46.3,0
evt_003695,2026-04-08 11:50:00,user_000859,sess_001312,page_008,tecnologia,celular,orgânico,1,1,46.5,46.3,1
evt_003696,2026-03-19 11:36:00,user_001361,sess_000857,page_107,entretenimento,computador,redes sociais,0,1,84.8,56.6,0
evt_003697,2026-03-25 17:39:00,user_000645,sess_000274,page_112,notícias,celular,newsletter,0,1,98.1,65.5,1
evt_003698,2026-03-18 08:59:00,user_000132,sess_001495,page_062,estilo de vida,computador,newsletter,1,1,28.9,82.2,0
evt_003699,2026-04-15 13:53:00,user_002109,sess_001551,page_071,notícias,celular,orgânico,0,1,28.5,68.5,1
evt_003700,2026-03-10 04:22:00,user_000769,sess_000070,page_033,entretenimento,celular,direto,0,1,38.1,68.2,0
evt_003701,2026-03-14 20:10:00,user_001641,sess_000404,page_063,entretenimento,tablet,redes sociais,0,1,14.9,60.4,1
evt_003702,2026-03-15 23:59:00,user_002049,sess_000741,page_034,esportes,celular,orgânico,1,1,21.5,41.6,0
evt_003703,2026-04-24 08:20:00,user_002519,sess_001463,page_059,tecnologia,celular,direto,1,1,82.6,45.7,0
evt_003704,2026-04-26 16:02:00,user_000557,sess_000148,page_019,estilo de vida,celular,orgânico,0,1,22.4,13.6,0
evt_003705,2026-03-31 00:18:00,user_001744,sess_001611,page_085,notícias,computador,redes sociais,1,1,23.2,51.7,0
evt_003706,2026-03-10 09:12:00,user_002732,sess_000639,page_035,estilo de vida,computador,orgânico,0,1,131.8,70.8,0
evt_003707,2026-04-15 08:46:00,user_001450,sess_000251,page_101,entretenimento,computador,orgânico,1,1,184.5,52.8,0
evt_003708,2026-03-30 12:36:00,user_000122,sess_001726,page_072,esportes,computador,orgânico,0,1,44.7,66.7,0
evt_003709,2026-04-20 23:36:00,user_000784,sess_000174,page_125,notícias,celular,newsletter,0,1,72.9,96.0,1
evt_003710,2026-03-22 14:23:00,user_002384,sess_000260,page_031,entretenimento,computador,redes sociais,0,1,62.8,60.1,1
evt_003711,2026-04-29 22:18:00,user_002376,sess_001899,page_038,finanças,celular,direto,0,1,42.7,77.5,0
evt_003712,2026-04-18 10:05:00,user_000944,sess_001039,page_034,finanças,computador,orgânico,0,1,99.1,68.3,0
evt_003713,2026-03-14 10:28:00,user_000591,sess_000926,page_088,tecnologia,computador,referência,0,1,19.7,41.6,1
evt_003714,2026-04-13 12:47:00,user_000876,sess_001375,page_015,estilo de vida,celular,direto,0,1,43.3,53.7,0
evt_003715,2026-03-18 05:07:00,user_000727,sess_001260,page_096,esportes,celular,newsletter,0,1,49.1,36.2,1
evt_003716,2026-03-21 23:42:00,user_002223,sess_001227,page_114,notícias,tablet,orgânico,1,1,14.9,75.0,0
evt_003717,2026-03-16 00:37:00,user_002524,sess_000047,page_094,tecnologia,celular,redes sociais,1,1,48.6,76.6,1
evt_003718,2026-04-10 22:23:00,user_000140,sess_001103,page_019,finanças,celular,orgânico,1,1,23.3,64.1,1
evt_003719,2026-03-16 18:32:00,user_002223,sess_000558,page_069,estilo de vida,computador,orgânico,1,1,62.0,93.4,0
evt_003720,2026-04-08 07:52:00,user_002257,sess_001615,page_075,tecnologia,celular,redes sociais,0,1,65.6,53.5,0
evt_003721,2026-04-04 22:43:00,user_001839,sess_001011,page_055,notícias,computador,referência,0,1,84.1,75.5,0
evt_003722,2026-04-15 01:09:00,user_002614,sess_000248,page_065,tecnologia,tablet,orgânico,1,1,52.9,53.1,1
evt_003723,2026-04-29 14:40:00,user_000117,sess_001772,page_106,tecnologia,computador,direto,0,1,61.9,66.9,1
evt_003724,2026-03-01 12:42:00,user_002099,sess_000569,page_117,entretenimento,celular,direto,0,1,83.6,30.1,1
evt_003725,2026-04-29 10:00:00,user_000382,sess_000543,page_042,esportes,computador,redes sociais,1,1,208.5,48.1,0
evt_003726,2026-03-07 13:28:00,user_002691,sess_001872,page_046,esportes,celular,direto,1,1,16.8,59.3,0
evt_003727,2026-04-01 14:33:00,user_001500,sess_001550,page_029,estilo de vida,computador,redes sociais,0,1,154.3,75.0,1
evt_003728,2026-03-21 10:52:00,user_000273,sess_001719,page_056,entretenimento,celular,newsletter,0,1,8.7,58.9,0
evt_003729,2026-04-08 08:11:00,user_002239,sess_001324,page_076,entretenimento,tablet,direto,1,1,27.5,85.3,1
evt_003730,2026-04-13 07:18:00,user_002247,sess_001821,page_100,finanças,computador,referência,0,1,74.6,58.8,1
evt_003731,2026-04-21 14:21:00,user_001392,sess_000231,page_038,finanças,celular,orgânico,1,1,27.8,47.5,0
evt_003732,2026-03-25 02:51:00,user_000931,sess_001200,page_031,notícias,computador,referência,1,1,47.7,95.4,0
evt_003733,2026-04-25 23:25:00,user_000052,sess_000587,page_005,estilo de vida,computador,newsletter,0,1,79.1,27.7,0
evt_003734,2026-03-20 08:18:00,user_002723,sess_000797,page_014,tecnologia,computador,orgânico,0,1,15.7,43.3,0
evt_003735,2026-03-13 05:33:00,user_000553,sess_000476,page_008,tecnologia,celular,redes sociais,0,1,102.7,57.8,0
evt_003736,2026-03-23 17:57:00,user_002528,sess_000410,page_029,esportes,computador,referência,1,1,31.8,52.1,0
evt_003737,2026-04-01 17:06:00,user_001766,sess_000885,page_097,entretenimento,celular,orgânico,1,1,118.0,60.5,1
evt_003738,2026-04-10 02:09:00,user_002055,sess_001836,page_108,notícias,celular,redes sociais,0,1,58.6,60.0,1
evt_003739,2026-04-19 23:17:00,user_002082,sess_001271,page_136,finanças,computador,direto,0,1,41.9,100.0,0
evt_003740,2026-03-14 11:47:00,user_002574,sess_000699,page_076,estilo de vida,computador,referência,0,1,13.2,53.2,0
